jlpt_level,jp,reading,meaning_ko,kind,is_active
N1,～掛け,～かけ,"랙, 행거",vocab,true
N1,～油,～ゆ,~ 기름,vocab,true
N1,～派,～は,"그룹, 파티, 섹션(백만)",vocab,true
N1,～狂,～きょう,"미치광이, 팬, 괴물",vocab,true
N1,～画,～かく,~ 스트로크,vocab,true
N1,～界,～かい,"세계, 원, 왕국",vocab,true
N1,～症,～しょう,질병,vocab,true
N1,～網,～もう,~ 네트워크,vocab,true
N1,～署,～しょ,부서,vocab,true
N1,～著,～ちょ,~에 의해 작성됨,vocab,true
N1,～薬,～やく,약,vocab,true
N1,～街,～がい,도시,vocab,true
N1,～証,～しょう,"증명, 증명서",vocab,true
N2,(かさを～) さす,(かさを～) さす,열다; (우산을) 쥐다,vocab,true
N2,×,ばつ,십자가,vocab,true
N2,〜 (まる) ごと,〜 (まる) ごと,"~ 전체, ~ 전체",vocab,true
N2,〜(日本) 式,～(にほん) しき,"관습,",vocab,true
N2,あいまい,あいまい,"모호한, 모호한",vocab,true
N2,あくび,あくび,따분한 사람,vocab,true
N2,あちらこちら,あちらこちら,이리저리,vocab,true
N2,あふれる,あふれる,"범람하다, 범람하다",vocab,true
N2,あぶる,あぶる,"태우다, 굽다",vocab,true
N2,あみもの,あみもの,"뜨개질, 웹",vocab,true
N2,あらわす,あらわす,"집필하다, 출판하다",vocab,true
N2,あれこれ,あれこれ,"이것저것, 이것저것",vocab,true
N2,いきなり,いきなり,갑자기,vocab,true
N2,いちいち,いちいち,"하나씩, 따로",vocab,true
N2,いってきます,いってきます,"(Lit.) 갔다가 돌아올게 '갈게, 이따 봐'",vocab,true
N2,いってまいります,いってまいります,"(Lit.) 갔다가 돌아올게 '갈게, 이따 봐'",vocab,true
N2,いよいよ,いよいよ,"점점 더, 점점 더, 마침내",vocab,true
N2,うどん,うどん,우동(일본 전통 국수),vocab,true
N2,うなずく,うなずく,고개를 끄덕이다,vocab,true
N2,うろうろ,うろうろ,"배회하다, 목적 없이 방황하다",vocab,true
N2,うんと,うんと,"아주 많이, 아주 많이",vocab,true
N2,ええと,ええと,"어디 보자, 음, 어...",vocab,true
N2,おおざっぱ,おおざっぱ,"거친 (정확하지 않음), 넓은, 개략적인",vocab,true
N2,おかけください,おかけください,앉으세요,vocab,true
N2,おかげさまで,おかげさまで,"하느님 덕분에, 덕분에",vocab,true
N2,おかず,おかず,"반찬, 밥반찬",vocab,true
N2,おかまいなく,おかまいなく,제발 나 때문에 소란을 피우지 마세요,vocab,true
N2,おはよう,おはよう,(축약) 좋은 아침,vocab,true
N2,おまちどおさま,おまちどおさま,기다리게 해서 미안해요,vocab,true
N2,おめでたい,おめでたい,"기쁜 일, 축하 사항",vocab,true
N2,おやつ,おやつ,"식사간식, 오후 다과",vocab,true
N2,お世話になりました,おせわになりました,나는 당신의 보살핌을 받았습니다,vocab,true
N2,お代わり,おかわり,"두 번째 도움, 한 잔 더",vocab,true
N2,お休み,おやすみ,"휴일, 결석; (exp.) 잘자요",vocab,true
N2,お元気で,おげんきで,잘 지내세요',vocab,true
N2,お先に,おさきに,"너 이전에, 너 이후에",vocab,true
N2,お出掛け,おでかけ,나들이,vocab,true
N2,お参り,おまいり,"참배, 참배",vocab,true
N2,お大事に,おだいじに,"몸 조심하세요, 건강하세요!, 빨리 나으세요",vocab,true
N2,お帰り,おかえり,"돌아오세요, 환영합니다",vocab,true
N2,お待たせしました,おまたせしました,기다리게 해서 미안해요,vocab,true
N2,お待ちください,おまちください,잠시만 기다려주세요,vocab,true
N2,お手伝いさん,おてつだいさん,하녀,vocab,true
N2,お気の毒に,おきのどくに,그 말을 들으니 안타깝습니다…,vocab,true
N2,お邪魔します,おじゃまします,방해해서 미안해요,vocab,true
N2,お願いします,おねがいします,"제발 (직역하면, 요청합니다)",vocab,true
N2,かけざん,かけざん,곱셈,vocab,true
N2,かしこまりました,かしこまりました,틀림없이,vocab,true
N2,かしょ,かしょ,"통로, 장소",vocab,true
N2,かじる,かじる,"씹다, 물다 (에)",vocab,true
N2,かたかな,かたかな,가타카나,vocab,true
N2,かたづく,かたづく,"정리하다, 처분하다, 해결하다",vocab,true
N2,かび (～がはえる),かび (～がはえる),"곰팡이, 곰팡이",vocab,true
N2,からかう,からかう,"비웃다, 조롱하다",vocab,true
N2,かるた,かるた,카드 놀이 (POR: 카르타),vocab,true
N2,きっかけ,きっかけ,"프롬프트, 트리거, 신호",vocab,true
N2,ぎっしり,ぎっしり,"단단히, 완전히",vocab,true
N2,くしゃみ,くしゃみ,재채기,vocab,true
N2,くたびれる,くたびれる,"지치게 하다, 지치게 하다",vocab,true
N2,くだらない,くだらない,"쓸모없는, 멍청한, 쓸모없는",vocab,true
N2,くっつく,くっつく,"~을 고수하다, ~에 가까이 두다",vocab,true
N2,くっつける,くっつける,부착하다,vocab,true
N2,くどい,くどい,"장황한, 끈질긴, 무거운 (맛)",vocab,true
N2,くるむ,くるむ,"에워싸다, 감싸다",vocab,true
N2,くれぐれも,くれぐれも,"거듭해서, 진심으로, 진심으로",vocab,true
N2,こうして,こうして,"이렇게, 이것으로",vocab,true
N2,こうよう もみじ,こうよう もみじ,(일본어) 단풍나무,vocab,true
N2,こくせき,こくせき,국적,vocab,true
N2,こしらえる,こしらえる,"만들다, 제조하다",vocab,true
N2,こちらこそ,こちらこそ,그렇게 말해야 할 사람은 나야,vocab,true
N2,こっそり,こっそり,"몰래, 은밀하게",vocab,true
N2,こないだ,こないだ,"저번에, 요즘, 최근에",vocab,true
N2,こんばんは,こんばんは,좋은 저녁이에요,vocab,true
N2,ごちそうさま,ごちそうさま,식사해주셔서 감사합니다,vocab,true
N2,ごめんください,ごめんください,들어가도 될까요? 여기 누구 없나요?,vocab,true
N2,ご苦労様,ごくろうさま,당신의 노고에 감사드립니다,vocab,true
N2,さっさと,さっさと,빠르게,vocab,true
N2,さようなら,さようなら,안녕히 가세요,vocab,true
N2,さわやか,さわやか,"신선하다, 상쾌하다",vocab,true
N2,しいんと (する),しいんと (する),"침묵(무덤처럼), (죽음처럼) 조용함",vocab,true
N2,しかく しかくい,しかく しかくい,정사각형,vocab,true
N2,しっぽ,しっぽ,꼬리 (동물),vocab,true
N2,しつこい,しつこい,"끈질긴, 완고한",vocab,true
N2,しつれいしました (かん),しつれいしました (かん),"죄송합니다., 죄송합니다.",vocab,true
N2,しびれる,しびれる,마비되다,vocab,true
N2,しぼむ,しぼむ,"시들다, 오그라들다",vocab,true
N2,しみじみ,しみじみ,"열심히, 깊게, 진심으로",vocab,true
N2,しめた (かん),しめた (かん),"난 그걸 갖고 있어, 알았어, 알았어",vocab,true
N2,しめる,しめる,"젖다, 젖다, 축축해지다",vocab,true
N2,しゃがむ,しゃがむ,쪼그리고 앉다,vocab,true
N2,しゃっくり,しゃっくり,"딸꾹질, 딸꾹질",vocab,true
N2,しゃぶる,しゃぶる,"빨다, 씹다",vocab,true
N2,しょうがない,しょうがない,가치가 없어 ~,vocab,true
N2,しわ (かおの～),しわ (かおの～),"주름, 주름",vocab,true
N2,じゃんけん,じゃんけん,가위바위보 종이 게임,vocab,true
N2,じゅうたん (カーペット),じゅうたん (カーペット),양탄자,vocab,true
N2,すっきり,すっきり,"매끈한, 맑고, 깔끔한",vocab,true
N2,すまない,すまない,죄송합니다 (문구),vocab,true
N2,する,する,인쇄하다,vocab,true
N2,ずうっと,ずうっと,"항상, 끝까지",vocab,true
N2,ずらす,ずらす,"연기하다, 지연시키다",vocab,true
N2,ずらり,ずらり,"줄줄이, 줄줄이",vocab,true
N2,せっせと,せっせと,"바쁘게, 떨어져",vocab,true
N2,せめて,せめて,적어도,vocab,true
N2,ぜひとも,ぜひとも,꼭 (답을 '아니오'로 받아들이지 않는다는 의미에서),vocab,true
N2,そういえば,そういえば,나에게 생각나는 ..,vocab,true
N2,そうっと,そうっと,"부드럽게, 조심스럽게, 부드럽게",vocab,true
N2,そそっかしい,そそっかしい,"부주의한, 생각이 없는",vocab,true
N2,そのころ,そのころ,"그때, 그때, 그때",vocab,true
N2,そのため,そのため,"그러므로, 그런 이유로",vocab,true
N2,その他,そのほか,게다가,vocab,true
N2,そば,そば,소바(메밀국수),vocab,true
N2,それなのに,それなのに,"그래도, 그래도",vocab,true
N2,それなら,それなら,"그렇다면..., 그렇다면..., 그렇다면...",vocab,true
N2,それはいけませんね (かん),それはいけませんね (かん),그건 좋지 않아,vocab,true
N2,ただいま,ただいま,"여기 있어요, 집에 왔어요!",vocab,true
N2,たちまち,たちまち,"즉시, 갑자기, 한꺼번에",vocab,true
N2,ためらう,ためらう,주저하다,vocab,true
N2,たんす,たんす,서랍장,vocab,true
N2,だいいち (とりわけ),だいいち (とりわけ),"가장 먼저,  #1",vocab,true
N2,だらしない,だらしない,"지저분한, 느슨한, 창녀",vocab,true
N2,ちぎる,ちぎる,"잘게 자르다, (과일을) 따다",vocab,true
N2,ついで,ついで,"기회, 행사",vocab,true
N2,つうか,つうか,통화,vocab,true
N2,つまずく,つまずく,"넘어지다, 넘어지다",vocab,true
N2,でたらめ,でたらめ,"무책임한 발언, 넌센스; 무작위의",vocab,true
N2,とっくに,とっくに,"오래 전에, 이미, 오래 ​​전에",vocab,true
N2,ともかく,ともかく,"어쨌든, 어쨌든, 어쨌든",vocab,true
N2,どういたしまして (かん),どういたしまして (かん),"천만에요, 언급하지 마세요",vocab,true
N2,どうせ,どうせ,"어쨌든, 어쨌든, 어쨌든",vocab,true
N2,どきどき,どきどき,"두근두근, 두드리다 (빠르게)",vocab,true
N2,どっと,どっと,갑자기,vocab,true
N2,なにしろ,なにしろ,"어쨌든, 어쨌든",vocab,true
N2,なんとなく,なんとなく,"어찌됐든, 어떤 이유로든",vocab,true
N2,なんとも,なんとも,"아무것도 (부정 동사 포함), 꽤, 조금도",vocab,true
N2,にこにこ,にこにこ,"상냥하게 웃어, 스마일",vocab,true
N2,ねじ,ねじ,(a) 나사,vocab,true
N2,のこぎり,のこぎり,봤다,vocab,true
N2,のろのろ,のろのろ,"천천히, 느리게",vocab,true
N2,はい (かん),はい (かん),예,vocab,true
N2,はきはき,はきはき,분명히,vocab,true
N2,はじめまして,はじめまして,"잘 지내세요, 만나서 반가워요",vocab,true
N2,はめる,はめる,"(col) 들어가다, 삽입하다, 끼우다",vocab,true
N2,ばからしい,ばからしい,터무니없는,vocab,true
N2,ばね,ばね,"스프링(예: 코일, 잎)",vocab,true
N2,ひとまず,ひとまず,"현재로서는, 한 번, 당분간",vocab,true
N2,ひとりでに,ひとりでに,"저절로, 자동으로, 자연스럽게",vocab,true
N2,ひゃっかじてん,ひゃっかじてん,백과 사전,vocab,true
N2,ぴかぴか,ぴかぴか,"반짝임, 반짝임",vocab,true
N2,ぴたり,ぴたり,정확히; 꼭 맞는,vocab,true
N2,ふくめる,ふくめる,"포함시키다, 가르치다, 이해시키다",vocab,true
N2,ふざける,ふざける,"장난을 치다, 장난을 치다, 장난을 치다",vocab,true
N2,ふわふわ,ふわふわ,가볍고 부드럽다,vocab,true
N2,ぶつぶつ,ぶつぶつ,"투덜거리다, 작은 목소리로 불평하다",vocab,true
N2,ぶらさげる,ぶらさげる,"매달다, 매달다, 매달다",vocab,true
N2,へそ,へそ,"배꼽, 배꼽",vocab,true
N2,ほんの～,ほんの～,"단지, 그냥",vocab,true
N2,ぼろ,ぼろ,"걸레, 너덜해진 옷",vocab,true
N2,まあまあ,まあまあ,좋아요; 그저 그렇습니다; 품위 있는,vocab,true
N2,まく,まく,"감다, 감다, 굴리다",vocab,true
N2,まごまご,まごまご,"혼란스러워하다, 당황하다",vocab,true
N2,まざる,まざる,"섞이다, 섞이다, 어울리다",vocab,true
N2,まじる,まじる,"섞이다, 섞이다, 어울리다",vocab,true
N2,まぜる,まぜる,"섞다, 저어주다",vocab,true
N2,またぐ,またぐ,걸터앉다,vocab,true
N2,まぶた,まぶた,눈꺼풀,vocab,true
N2,みじめ,みじめ,"슬프다, 불쌍하다, 비참하다",vocab,true
N2,みっともない,みっともない,"부끄러운, 음란한",vocab,true
N2,めちゃくちゃ,めちゃくちゃ,"터무니없는, 엉망인, 난파된",vocab,true
N2,めっきり,めっきり,놀랍게도,vocab,true
N2,めでたい,めでたい,"행복한, 행운의, 즐거운",vocab,true
N2,めまい,めまい,"현기증, 현기증",vocab,true
N2,もしかしたら,もしかしたら,어쩌면 어쩌면 어쩌면,vocab,true
N2,もたれる,もたれる,"기대다, 기대다",vocab,true
N2,もやす,もやす,태우다,vocab,true
N2,やかましい,やかましい,"까다롭다, 지나치게 비판적이다",vocab,true
N2,やかん,やかん,주전자,vocab,true
N2,やたらに,やたらに,"무작위로, 무모하게, 맹목적으로",vocab,true
N2,やっつける,やっつける,"(적을) 공격하다, 물리치다, 끝내다",vocab,true
N2,やっぱり,やっぱり,어쨌든 어쨌든,vocab,true
N2,やむをえない,やむをえない,"어쩔 수 없다, 피할 수 없다",vocab,true
N2,よこす,よこす,"보내다, 전달하다; (예: 돈)을 넘겨주다",vocab,true
N2,よごす,よごす,"(1) 불명예를 주다, 불명예를 주다, (2) 더럽히다, 오염시키다, 더럽히다, 더럽히다, 더럽히다",vocab,true
N2,ろうそく,ろうそく,양초,vocab,true
N2,アイデア; アイディア,アイデア; アイディア,아이디어,vocab,true
N2,アクセント,アクセント,악센트,vocab,true
N2,アンテナ,アンテナ,안테나,vocab,true
N2,イコール,イコール,동일한,vocab,true
N2,インキ,インキ,잉크,vocab,true
N2,ウエートレス,ウエートレス,웨이트리스,vocab,true
N2,ウーマン,ウーマン,여성,vocab,true
N2,ウール,ウール,양모,vocab,true
N2,エチケット,エチケット,에티켓,vocab,true
N2,エプロン,エプロン,앞치마,vocab,true
N2,オイル,オイル,기름,vocab,true
N2,オルガン,オルガン,오르간,vocab,true
N2,オーケストラ,オーケストラ,오케스트라,vocab,true
N2,オートメーション,オートメーション,오토메이션,vocab,true
N2,カセット,カセット,카세트(테이프),vocab,true
N2,カバー,カバー,표지(예: 책),vocab,true
N2,カラー,カラー,"칼라, 색상",vocab,true
N2,カロリー,カロリー,칼로리,vocab,true
N2,カーブ,カーブ,곡선; 커브볼(야구),vocab,true
N2,ガム,ガム,껌,vocab,true
N2,キャンパス,キャンパス,교정,vocab,true
N2,ギャング,ギャング,가다,vocab,true
N2,クリーニング,クリーニング,"청소, 드라이클리닝, 세탁 서비스",vocab,true
N2,クーラー,クーラー,에어컨,vocab,true
N2,コック,コック,"요리하다; 탭, 수탉",vocab,true
N2,コレクション,コレクション,수집; 보정,vocab,true
N2,コンクリート,コンクリート,콘크리트,vocab,true
N2,コンクール,コンクール,콘테스트 (FRE: 콩쿠르),vocab,true
N2,コンセント,コンセント,동의; 전원 콘센트,vocab,true
N2,コース,コース,강의,vocab,true
N2,コーラス,コーラス,합창,vocab,true
N2,ゴム,ゴム,"껌, 고무",vocab,true
N2,サイレン,サイレン,사이렌,vocab,true
N2,サラリーマン,サラリーマン,샐러리맨; 회사 직원,vocab,true
N2,サンプル,サンプル,견본,vocab,true
N2,サークル,サークル,"서클, 스포츠 클럽(예: 회사에서)",vocab,true
N2,シャッター,シャッター,셔터,vocab,true
N2,ショップ,ショップ,가게,vocab,true
N2,シリーズ,シリーズ,시리즈,vocab,true
N2,シーズン,シーズン,시즌 (스포츠),vocab,true
N2,シーツ,シーツ,시트,vocab,true
N2,ジャーナリスト,ジャーナリスト,기자,vocab,true
N2,スカーフ,スカーフ,스카프,vocab,true
N2,スクール,スクール,학교,vocab,true
N2,スタート,スタート,시작,vocab,true
N2,スチュワーデス,スチュワーデス,스튜어디스,vocab,true
N2,ステージ,ステージ,단계; 성능,vocab,true
N2,ストッキング,ストッキング,스타킹,vocab,true
N2,ストップ,ストップ,멈추다,vocab,true
N2,スピーカー,スピーカー,스피커,vocab,true
N2,スマート,スマート,"똑똑하다, 스타일리시하다, 날씬하다",vocab,true
N2,スライド,スライド,슬라이드,vocab,true
N2,スリッパ,スリッパ,슬리퍼,vocab,true
